SalePageId,SalePageTitle,SaleProductDescShortContent,GMV,TotalQty
7678885,76酵母胺基酸淨膚潔顏露（防滑升級版）【鍾明軒．蔡頤榛推薦】,｜76酵母胺基酸淨膚潔顏露｜,1.8420264E7,10577
7586646,【母親節囤貨｜買4送2】76酵母胺基酸淨膚潔顏露 4入【送】潔膚巾(100pcs)2入 (珍珠紋 或 十字紋 款式隨機贈送)【鍾明軒推薦】,※超商取貨限購2組，3組以上因超過超商限制大小請選擇【宅配】配送,1.2962188E7,3412
7467074,76酵母胺基酸淨膚潔顏露（防滑升級版）2入【鍾明軒推薦】,｜76酵母胺基酸淨膚潔顏露｜,1.095723E7,5770
8036028,爽膚零油光｜76酵母胺基酸淨膚潔顏露+99控油保濕平衡乳【鍾明軒．蔡頤榛推薦】,｜爽膚零油光｜,7746125.0,3875
7550689,【買2送1】76酵母胺基酸淨膚潔顏露*2【送】100%純棉植物纖維潔膚巾(珍珠紋加厚版100pcs)【鍾明軒推薦】,｜健康好膚質的保養捷徑｜,6348824.0,3176
7467069,76酵母胺基酸淨膚潔顏露（防滑升級版）【鍾明軒推薦】,｜76酵母胺基酸淨膚潔顏露｜,6205680.0,5746
8539536,【女王節囤貨｜買4送2】76酵母胺基酸淨膚潔顏露+蜂王乳極潤修護精華露+黃金胜肽賦活精華+99控油保濕平衡乳 送 黃金修護白泡泡面膜50ML隨身瓶+76酵母胺基酸淨膚潔顏露30ML隨身瓶,｜混和肌必備組｜,5774496.0,1092
7576390,【油痘肌最愛】黃金修護白泡泡面膜+76酵母胺基酸淨膚潔顏露【鍾明軒．蔡頤榛推薦】,無皂鹼、無刺激性介面劑的溫和保養級潔顏露,4885556.0,2444
7993561,洗臉好夥伴｜光感淨透洗臉機（聲波導入版）+ 76酵母胺基酸淨膚潔顏露【鍾明軒推薦】,｜洗臉好夥伴｜,4452975.0,2025
7941791,混和肌推薦｜76酵母胺基酸淨膚潔顏露+黃金修護白泡泡面膜+蜂王乳極潤修護精華露+黃金胜肽賦活精華+99控油保濕平衡乳【王凱推薦】,｜混和肌推薦｜,4430333.0,761
8128607,【母親節囤貨｜買4送2】76酵母胺基酸淨膚潔顏露 2入 +99控油保濕平衡乳 2入 送 潔膚巾(100pcs)2入 (珍珠紋 或 十字紋 款式隨機贈送)【鍾明軒推薦】,※贈品-珍珠紋潔膚巾與舒敏款潔膚巾，隨機發贈,3751062.0,938
7552856,全方位大掃除專用四寶組（萬用清潔噴霧+黑皂寶+神奇檸檬泡泡+酵素洗碗泡泡）各一瓶,,3341490.0,3593
8187452,【淨膚補水組】藍銅玻尿酸保濕修復精華+76酵母胺基酸淨膚潔顏露【鍾明軒．蔡頤榛推薦】,｜藍銅玻尿酸保濕修復精華｜,3243552.0,1248
8191446,【爆水小藍瓶】藍銅玻尿酸保濕修復精華【謝京穎推薦】,｜藍銅玻尿酸保濕修復精華｜,2920336.0,1073
8126188,外油內乾超淨化｜黃金修護白泡泡面膜+76酵母胺基酸淨膚潔顏露+99控油保濕平衡乳【鍾明軒．蔡頤榛推薦】,無皂鹼、無刺激性介面劑的溫和保養級潔顏露,2738120.0,889
7183547,黃金胜肽賦活精華【鄭亦真推薦】,｜黃金胜肽賦活精華｜,2735040.0,1628
7910885,【混和肌救星】99控油保濕平衡乳【黃上晏推薦】,｜99控油保濕平衡乳｜,2519040.0,1968
8192135,【爆水小藍瓶】藍銅玻尿酸保濕修復精華【謝京穎推薦】,｜藍銅玻尿酸保濕修復精華｜,2435400.0,1230
7774661,保濕淨化透光組｜76酵母胺基酸淨膚潔顏露+黃金胜肽賦活精華【鍾明軒．蔡頤榛推薦】,｜保濕淨化透光組｜,2391282.0,1018
8536052,【控油淨荳組｜新春買4送3】99控油保濕平衡乳+45淨化毛孔調理安瓶+76酵母胺基酸淨膚潔顏露+黃金修護白泡泡面膜 送 美白調理平衡露30g隨身瓶＋76酵母胺基酸淨膚潔顏露30g隨身瓶+琥珀酸喚膚粉刺泥膜30g隨身瓶 【11點熱吵店推薦．高效粉刺黑武士．新一代喚膚權威】,｜控油淨荳組｜,2345568.0,461
7353241,黃金修護白泡泡面膜【毛孔吸塵器．11點熱吵店推薦】,｜黃金修護白泡泡面膜｜,2026240.0,1583
7904452,【混和肌救星】99控油保濕平衡乳【黃上晏推薦】,｜99控油保濕平衡乳｜,1997059.0,987
8540842,【新春購｜+$188多一件】熱療撫紋導入儀（音波震動版）+黃金胜肽賦活精華-10ml隨身瓶【夏宇禾．鄭亦真推薦】,｜熱療撫紋導入儀｜,1910964.0,1023
7534157,76酵母胺基酸淨膚潔顏露-30G隨身瓶【鍾明軒推薦】,｜76酵母胺基酸淨膚潔顏露｜,1852492.0,5308
8188979,【清潔保濕組】藍銅玻尿酸保濕修復精華+76酵母胺基酸淨膚潔顏露+蜂王乳極潤修護精華露【鍾明軒．蔡頤榛推薦】,｜藍銅玻尿酸保濕修復精華｜,1718560.0,467
7761995,毛孔極淨組｜45淨化毛孔調理安瓶+76酵母胺基酸淨膚潔顏露【11點熱吵店推薦．高效粉刺黑武士．新一代喚膚權威】,｜毛孔極淨組｜,1700190.0,810
7747431,黃金胜肽賦活精華【鄭亦真推薦】,｜黃金胜肽賦活精華｜,1666846.0,711
8240571,神奇的檸檬~對付水垢用的泡泡噴霧500g（1個噴瓶+3個補充瓶）,特殊檸檬酸泡泡配方，能有效將水垢緊緊包覆，破壞及軟化水垢，速效除垢，無異味不傷手，水垢一噴即BYE，光亮超有感。,1644750.0,3225
7397667,蜂王乳極潤修護精華露【保濕潤膚推薦】,｜蜂王乳極潤修護精華露｜,1579520.0,1234
7789118,【高效粉刺黑武士．新一代喚膚權威】45淨化毛孔調理安瓶【11點熱吵店．王凱推薦】,｜45淨化毛孔調理安瓶｜,1573200.0,1140
8282166,【限時加贈】76酵母胺基酸淨膚潔顏露（二入）+黃金修護白泡泡面膜+黃金胜肽賦活精華 【鄭亦真推薦】,潔顏露－淨化髒汙修復肌膚，締造澄淨細緻,1557829.0,371
8536428,【抗老輕護組｜新春買4送3】一夜透亮活膚精露+蜂王乳極潤修護精華露+76酵母胺基酸淨膚潔顏露+藍銅玻尿酸保濕修復精華 送 黃金胜肽賦活精華隨身瓶10ml+冰原花后賦活修護乳霜隨身瓶10g+76酵母胺基酸淨膚潔顏露隨身瓶30ml,｜抗老輕護組｜,1536024.0,223
5588692,慈禧御用玉容散深層嫩白水凝乳100ml（兩瓶優惠組）,蘊含了來自大自然的無患子及慈禧養顏美容成份玉容散，搭配多種植物萃取成分， 具深層保濕、緊緻白皙、平衡油脂。使肌膚更加白皙有光滑，細緻有彈性，擁有水嫩亮白和細緻的好膚感。,1532720.0,3332
7397721,No.1極致彈潤水能量｜黃金胜肽賦活精華+蜂王乳極潤修護精華露,｜No.1極致彈潤水能量｜,1514394.0,606
7508330,【淨膚修復機能組】76酵母胺基酸淨膚潔顏露+蜂王乳極潤修護精華露【蔡頤榛推薦】,｜淨膚修復機能組｜,1511244.0,756
8179152,【新春搶購】黃金胜肽緊緻電波眼霜(高保濕震動導入版)【黃金電熨斗．一代女王推薦】,｜黃金胜肽緊緻電波眼霜｜,1505358.0,1371
8614627,【油田攻略組】99控油保濕平衡乳+45淨化毛孔調理安瓶+76酵母胺基酸淨膚潔顏露+黃金修護白泡泡面膜 【11點熱吵店推薦．高效粉刺黑武士．新一代喚膚權威】,潔顏露，淨化毛孔髒汙，暢通保養渠道,1375720.0,300
6479212,全植物成份~古法冷製橄欖黑皂寶1000g（一瓶）,橄欖皂液(有ECOCERT天然認證),1369350.0,3043
6483836,全植物成份~古法冷製橄欖黑皂寶1000g（三瓶優惠）,橄欖皂液(有ECOCERT天然認證),1323650.0,1151
8536268,【保濕修復組｜新春買4送3】76酵母胺基酸淨膚潔顏露+冰原花后賦活修護乳霜+藍銅玻尿酸保濕修復精華+黃金胜肽緊緻電波眼霜(高保濕震動導入版)【送】超導水藍銅修復面膜30G隨身瓶+蜂王乳極潤修護精華露30ml+黃金胜肽賦活精華10ml隨身瓶【鍾明軒推薦】,｜保濕修復組｜,1288056.0,187
7904610,油肌大三角｜99控油保濕平衡乳 + 45淨化毛孔調理安瓶 + 76酵母胺基酸淨膚潔顏露【11點熱吵店推薦．高效粉刺黑武士．新一代喚膚權威】,｜毛孔極淨組｜,1272000.0,400
8187583,【超導淨潤組】藍銅玻尿酸保濕修復精華+光感淨透洗臉機（聲波導入版）+ 76酵母胺基酸淨膚潔顏露【蔡頤榛推薦】,｜藍銅玻尿酸保濕修復精華｜,1270500.0,330
8168721,抗老修護推薦｜76酵母胺基酸淨膚潔顏露+蜂王乳極潤修護精華露+黃金胜肽賦活精華+黃金胜肽電波眼霜+冰原花后賦活修護乳霜,※眼霜有「冰鎮陶瓷按摩頭」與「鋅合金按摩頭」，兩款皆屬TRUU正確商品，使用功效相同。,1236312.0,188
7761063,【高效粉刺黑武士．新一代喚膚權威】45淨化毛孔調理安瓶【11點熱吵店．王凱推薦】,｜45淨化毛孔調理安瓶｜,1223997.0,639
8149228,【海外免運】黃金修護白泡泡面膜 2入+76酵母胺基酸淨膚潔顏露2入 +99控油保濕平衡乳2入 送 保濕輕旅5件組,無皂鹼、無刺激性介面劑的溫和保養級潔顏露,1175832.0,168
8188739,【保濕控油組】藍銅玻尿酸保濕修復精華+99控油保濕平衡乳【黃上晏．謝京穎推薦】,｜藍銅玻尿酸保濕修復精華｜,1173160.0,422
7762003,油痘粉刺攻略｜黃金修護白泡泡面膜+76酵母胺基酸淨膚潔顏露+45淨化毛孔調理安瓶【蔡頤榛推薦．新一代喚膚權威】,無皂鹼、無刺激性介面劑的溫和保養級潔顏露,1154340.0,363
7714326,密羅木瞬效賦活精華露100ml保濕肌膚能量滿分（兩瓶優惠）,不含MI/MCI、Paraben類防腐劑、人工香精、色素,1144710.0,1449
7940329,油性肌推薦｜76酵母胺基酸淨膚潔顏露+面膜2擇1+美白調理平衡露+45淨化毛孔調理安瓶＋乳霜乳液2擇1,｜油性肌推薦｜,1142780.0,220
8558597,頂級藍銅肌因修復精華+76酵母胺基酸淨膚潔顏露【鍾明軒推薦】,｜頂級藍銅肌因修復精華｜,1141619.0,331
7260922,黃金胜肽緊緻電波眼霜(高保濕震動導入版)【黃金電熨斗．一代女王推薦】,※眼霜有「冰鎮陶瓷按摩頭」與「鋅合金按摩頭」，兩款皆屬TRUU正確商品，使用功效相同。,1134080.0,886
7115829,神奇的檸檬~對付水垢用的泡泡噴霧500g（4個噴瓶）,特殊檸檬酸泡泡配方，能有效將水垢緊緊包覆，破壞及軟化水垢，速效除垢，無異味不傷手，水垢一噴即BYE，光亮超有感。,1131312.0,1924
7882295,【買5送4｜油肌囤貨組】76酵母胺基酸淨膚潔顏露 3入+ 黃金修護白泡泡面膜 2入【贈】冰原花后修復安瓶面膜 4入（生物纖維面膜）,無皂鹼、無刺激性介面劑的溫和保養級潔顏露,1130805.0,195
6820470,神奇的檸檬~對付水垢用的泡泡噴霧500g（1個噴瓶+1個補充瓶）,特殊檸檬酸泡泡配方，能有效將水垢緊緊包覆，破壞及軟化水垢，速效除垢，無異味不傷手，水垢一噴即BYE，光亮超有感。,1117380.0,3386
8213228,【好4成雙｜買4送2】藍銅玻尿酸保濕修復精華2入+76酵母胺基酸淨膚潔顏露2入 送  100%純棉植物纖維潔膚巾(珍珠紋加厚版100pcs) 2入【娘娘 · 蔡頤榛推薦】,潔顏露淨化毛孔，去除多餘油脂,1086591.0,209
8303002,超導水藍銅修復面膜+藍銅玻尿酸保濕修復精華+76酵母胺基酸淨膚潔顏露【鍾明軒．蔡頤榛推薦】,｜超導水藍銅修復面膜｜,1086211.0,271
8523100,熱療撫紋導入儀（音波震動版）,｜熱療撫紋導入儀（音波震動版）｜,1072328.0,426
7510407,小強掰　怪味掰 居家萬用清潔噴霧500g（噴霧瓶+補充瓶各一）,,1067040.0,2736
8534767,【藍銅系列保濕組｜新春買4送2】超導水藍銅修復面膜+藍銅玻尿酸保濕修復精華+76酵母胺基酸淨膚潔顏露+蜂王乳極潤修護精華露 送 蜂王乳極潤修護精華露30ml隨身瓶+黃金修護白泡泡面膜50ML隨身瓶【小姐不熙娣．鍾明軒推薦】,｜藍銅系列保濕組｜,1064992.0,184
8519712,一夜透亮活膚精露+熱療撫紋導入儀（音波震動版）,｜一夜透亮活膚精露｜,1059680.0,296
8271899,果然有酵！硬繭軟嫩嫩 手足修護霜100g(兩瓶),90%*以上天然來源成分,1057920.0,2204
8558584,頂級藍銅肌因修復精華【最高濃度5000ppm】,｜頂級藍銅肌因修復精華｜,1055330.0,284
8523606,一夜透亮活膚精露+熱療撫紋導入儀（音波震動版）+76酵母胺基酸淨膚潔顏露+藍銅玻尿酸保濕修復精華,76潔顏露，修復洗淨毛孔髒汙與油膩,1042929.0,171
7875124,潔膚首選｜光感淨透洗臉機（聲波導入版）,｜光感淨透洗臉機｜,1037691.0,533
7745864,黃金修護白泡泡面膜【毛孔吸塵器．11點熱吵店推薦】,｜黃金修護白泡泡面膜｜,1021144.0,568
8174743,淨荳緊潤組｜黃金修護白泡泡面膜+76酵母胺基酸淨膚潔顏露+黃金胜肽賦活精華【鍾明軒．鄭亦真推薦】,潔顏露－淨化髒汙修復肌膚，締造澄淨細緻,1008253.0,294
8598513,【極潤撫紋組｜新春買6送5】一夜透亮活膚精露+頂級藍銅肌因修復精華+熱療撫紋導入儀（音波震動版）+蜂王乳極潤修護精華露+76酵母胺基酸淨膚潔顏露+冰原花后賦活修護乳霜 送 頂級藍銅肌因修復精華7ml+冰原花后賦活修護乳霜10g+76酵母胺基酸淨膚潔顏露30g+黃金胜肽賦活精華-10ml+一夜透亮活膚精露-10ml,｜極潤撫紋組｜,1006992.0,84
7928586,【美白淨透組】76酵母胺基酸淨膚潔顏露+美白褪黑精華升級版【蔡頤榛推薦】,｜美白淨透組｜,998325.0,425
6820479,神奇的檸檬~對付水垢用的泡泡噴霧500g（4個補充瓶）,嚴選食品檸檬酸與無患子植物性泡泡,970555.0,1945
7940231,乾敏肌推薦｜76酵母胺基酸淨膚潔顏露+黑鑽松露金緻抗老面膜+蜂王乳極潤修護精華露+黃金胜肽賦活精華＋日霜乳霜2擇1,｜乾敏肌推薦｜,953674.0,143
8558586,頂級藍銅肌因修復精華【最高濃度5000ppm】,｜頂級藍銅肌因修復精華｜,953600.0,320
8591130,【精華液任選｜買3送3】藍銅玻尿酸保濕修復精華+(褪黑美白精華升級版/45淨化毛孔調理安瓶/黃金胜肽賦活精華)3擇2 送 黃金胜肽賦活精華-10ml隨身瓶+76酵母胺基酸淨膚潔顏露-30G隨身瓶+蜂王乳極潤修護精華露-30ML隨身瓶,※美白精華瓶器異動中，原始小黑瓶與滴管式白色瓶器皆為正確商品，敬請見諒※,934860.0,177
7368848,雙精萃蜂王奇蹟日霜SPF35★★【11點熱吵店推薦】,｜雙精萃蜂王奇蹟日霜SPF35★★｜,922880.0,721
8169176,怯斑美白推薦｜76酵母胺基酸淨膚潔顏露+化妝水 2擇1+褪黑美白精華升級版+乳霜/日霜 2擇1【謝京穎推薦】,※美白精華瓶器異動中，原始小黑瓶與滴管式白色瓶器皆為正確商品，敬請見諒※,920401.0,199
8044423,【APP獨享禮遇】99控油保濕平衡乳（兩入）【黃上晏推薦．混和肌救星】,｜99控油保濕平衡乳｜,915474.0,426
7937321,76酵母胺基酸淨膚潔顏露+雙精萃蜂王奇蹟日霜SPF35★★【11點熱吵店推薦】,｜潤白防曬美肌組｜,899550.0,450
7183641,黃金胜肽賦活精華(兩入)【蘇心甯．鄭亦真推薦】,｜黃金胜肽賦活精華｜,896980.0,301
8179157,【新春搶購】雙精萃蜂王奇蹟日霜SPF35★★【11點熱吵店．夏宇禾推薦】,｜雙精萃蜂王奇蹟日霜SPF35★★｜,894870.0,815
8523500,一夜透亮活膚精露【7大天然植萃精油】,｜一夜透亮活膚精露｜,880322.0,264
7679017,黃金胜肽緊緻電波眼霜(高保濕震動導入版)【黃金電熨斗．一代女王推薦】,※眼霜有「冰鎮陶瓷按摩頭」與「鋅合金按摩頭」，兩款皆屬TRUU正確商品，使用功效相同。,871040.0,512
7554352,【全新冰原花后系列】冰原花后賦活修護乳霜,｜冰原花后賦活修護乳霜｜,860560.0,347
7904465,【混和肌救星】99控油保濕平衡乳（兩入）【黃上晏推薦】,｜99控油保濕平衡乳｜,853212.0,388
7993605,潔顏養膚3部曲｜光感淨透洗臉機（聲波導入版）+ 76酵母胺基酸淨膚潔顏露＋精華液5擇1,｜潔顏養膚3部曲｜,848790.0,234
7923130,褪黑美白精華升級版【謝京穎推薦】,※美白精華瓶器異動中，原始小黑瓶與滴管式白色瓶器皆為正確商品，敬請見諒※,843360.0,502
7367322,一朵朵~黑白髮都美麗的染髮霜60ml（蜂蜜栗子）多盒任選更便宜,選用PTD做為過色劑，無臭味、不刺激、不破壞髮質，輕鬆上色。,804720.0,1916
6845313,活力元氣~甜橙精油天然蠟燭200ml/6.76 oz（任選三件85折）,實測可燃燒超過36小時,802990.0,1361
7428238,【廠商直送】ESTEE LAUDER特潤超導全方位修護露100ml(平行輸入),全新升級小棕瓶,787508.0,313
8231751,專為敏感肌及寶寶設計的萬用舒緩霜180g（兩罐優惠）脫屑乾癢、紅屁屁用的寶寶霜,乾燥脫皮泛紅肌膚,776640.0,1618
8146484,【買3送2｜保濕輕旅組】黃金胜肽賦活精華-10ml隨身瓶+76酵母胺基酸淨膚潔顏露-30g隨身瓶+蜂王乳極潤修護精華露-30ml隨身瓶【送】冰原花后修復安瓶面膜+手提收納包,※手提收納包內不含保養品,765111.0,589
7924570,【牛奶肌3件組】美白調理平衡露+褪黑美白精華升級版+99控油保濕平衡乳【謝京穎推薦】,※美白精華瓶器異動中，原始小黑瓶與滴管式白色瓶器皆為正確商品，敬請見諒※,762540.0,213
7135358,微遮瑕潤色 奈米級物理防曬乳SPF50+，控油柔膚配方30ml 多件任選更優惠,無添加香料、色素、酒精,750240.0,3126
6655291,濃縮洗衣精補充包1600ml 自由配（單包150元，任選五包599元）無香/小蒼蘭/香檸抗菌/橘油去汙,無香-成分純淨簡單，無香精、無色素，溫和安心洗淨,745500.0,4970
8127444,【新春搶購】蜂王乳極潤修護精華露【夏宇禾推薦】,｜蜂王乳極潤修護精華露｜,743346.0,677
7825716,蜂王乳極潤修護精華露【保濕潤膚推薦】,｜蜂王乳極潤修護精華露｜,738663.0,359
7761988,【高效粉刺黑武士．新一代喚膚權威】45淨化毛孔調理安瓶（兩入）,｜45淨化毛孔調理安瓶｜,729296.0,304
7928740,潔膚首選｜光感淨透洗臉機（聲波導入版）,｜光感淨透洗臉機｜,720760.0,487
7627537,蜂王青春 臉部緊緻保濕乳液60ml（兩瓶優惠）全膚質適用 維持粉嫩,皮膚亮白、修復肌膚、強化肌膚、留住水份、撫平皺紋,720200.0,1108
7353346,黃金修護白泡泡面膜(兩入)【毛孔吸塵器．11點熱吵店推薦】,｜黃金修護白泡泡面膜｜,697083.0,317
4605710,頂級香蓮植物胎盤精華100ml（買一送一）,天然頂級蓮花胎盤精華打造光滑細緻肌,680400.0,1890
8282271,【人氣潔護組｜買3送2】光感淨透洗臉機（聲波導入版）+ 76酵母胺基酸淨膚潔顏露+黃金胜肽賦活精華【送】76酵母胺基酸淨膚潔顏露-30G隨身瓶+黃金胜肽賦活精華-10ml隨身瓶,｜76酵母胺基酸淨膚潔顏露｜,674160.0,159
8522342,熱療撫紋導入儀（音波震動版）,｜熱療撫紋導入儀（音波震動版）｜,658560.0,392
7924459,褪黑美白精華升級版【謝京穎推薦】,※美白精華瓶器異動中，原始小黑瓶與滴管式白色瓶器皆為正確商品，敬請見諒※,653480.0,297
7756332,【買5送4｜包郵豪華組】黃金修護白泡泡面膜+76酵母胺基酸淨膚潔顏露+黃金胜肽賦活精華+黃金胜肽緊緻電波眼霜(高保濕震動導入版)+雙精萃蜂王奇蹟日霜SPF35★★【送】冰原花后修復安瓶面膜 4片,※眼霜有「冰鎮陶瓷按摩頭」與「鋅合金按摩頭」，兩款皆屬TRUU正確商品，使用功效相同。,650895.0,105
8563533,【新春購｜+$188多一件】黃金修護白泡泡面膜+76酵母胺基酸淨膚潔顏露隨身瓶 30g【鍾明軒推薦】,無皂鹼、無刺激性介面劑的溫和保養級潔顏露,650324.0,443
7265092,No.1黃金修護雙核心｜黃金胜肽賦活精華＋黃金胜肽緊緻電波眼霜(高保濕震動導入版)【黃金電熨斗．一代女王推薦】,※眼霜有「冰鎮陶瓷按摩頭」與「鋅合金按摩頭」，兩款皆屬TRUU正確商品，使用功效相同。,644742.0,258
8518508,一夜透亮活膚精露,｜一夜透亮活膚精露｜,639840.0,258
8519753,一夜透亮活膚精露+76酵母胺基酸淨膚潔顏露（防滑升級版）【鍾明軒．蔡頤榛推薦】,｜一夜透亮活膚精露｜,629790.0,210
7639808,【APP獨享禮遇】黃金胜肽緊緻電波眼霜(高保濕震動導入版)(兩入)【小明星大跟班推薦】,※眼霜有「冰鎮陶瓷按摩頭」與「鋅合金按摩頭」，兩款皆屬TRUU正確商品，使用功效相同。,621061.0,289
8558877,頂級藍銅肌因修復精華+超導水藍銅修復面膜+冰原花后賦活修護乳霜+76酵母胺基酸淨膚潔顏露（防滑升級版）【蔡頤榛推薦】,｜頂級藍銅肌因修復精華｜,618709.0,91
7841353,【美膚神仙水】美白調理平衡露,｜美白調理平衡露｜,615680.0,481
8524255,強健固髮洗髮露550g-不落方（單瓶優惠-方瓶任選兩瓶299元）,👩🏻‍🦰中性及油性髮質適用👩🏻‍🦰,607348.0,3052
8552132,【新春輕旅特惠】黃金修護白泡泡面膜-50ml隨身瓶+黃金胜肽賦活精華-10ml隨身瓶+76酵母胺基酸淨膚潔顏露-30g隨身瓶+蜂王乳極潤修護精華露-30ml隨身瓶【送】手提收納包,深層清潔後迅速保濕透亮,604344.0,338
7524820,【買5送1｜免運送76】黃金修護白泡泡面膜+美白調理平衡露+45淨化毛孔調理安瓶+黃金胜肽賦活精華+黃金胜肽緊緻電波眼霜(高保濕震動導入版)【送】76酵母胺基酸淨膚潔顏露 150G,※眼霜有「冰鎮陶瓷按摩頭」與「鋅合金按摩頭」，兩款皆屬TRUU正確商品，使用功效相同。,600213.0,87
7221095,寶貝招福平安二合一(泡泡浴露)400g（兩瓶）大自然來源度97%,pH5.5 不流淚配方,588240.0,1548
8526221,熱療撫紋導入儀（音波震動版）+(黃金胜肽賦活精華/藍銅玻尿酸保濕修復精華/褪黑美白精華升級版/頂級藍銅肌因修復精華)4擇1,※美白精華瓶器異動中，原始小黑瓶與滴管式白色瓶器皆為正確商品，敬請見諒※,584849.0,192
8187699,【修復注水組】藍銅玻尿酸保濕修復精華 +冰原花后賦活修護乳霜【全新冰原花后系列】【謝京穎推薦】,｜藍銅玻尿酸保濕修復精華｜,567000.0,150
8521169,一夜透亮活膚精露+熱療撫紋導入儀（音波震動版）+(黃金胜肽賦活精華/藍銅玻尿酸保濕修復精華/褪黑美白精華升級版/頂級藍銅肌因修復精華)4擇1,※美白精華瓶器異動中，原始小黑瓶與滴管式白色瓶器皆為正確商品，敬請見諒※,566348.0,109
6845319,舒眠安神輕奢~薰衣草精油香氛天然蠟燭200ml/6.76 oz（任選三件85折）,實測可燃燒超過36小時,556500.0,742
8558589,頂級藍銅肌因修復精華(兩入)【最高濃度5000ppm】,｜頂級藍銅肌因修復精華｜,553720.0,109
8187629,【高水感潤膚組】藍銅玻尿酸保濕修復精華+蜂王乳極潤修護精華露,｜藍銅玻尿酸保濕修復精華｜,553220.0,199
7468991,98.5%大馬士革玫瑰純露250ml（含玫瑰精油的純正花水）一瓶（任選三件85折）,,539850.0,915
8187222,【爆水小藍瓶】藍銅玻尿酸保濕修復精華 2入【謝京穎推薦】,｜藍銅玻尿酸保濕修復精華｜,527280.0,156
8192576,好吃的綠蜂膠+麥蘆卡蜂蜜噴劑30ml（兩瓶）轉式長噴嘴,45%蜂膠巴西綠蜂膠（生物類黃酮4%）,522720.0,594
8558820,頂級藍銅肌因修復精華+超導水藍銅修復面膜【最高濃度5000ppm】,｜頂級藍銅肌因修復精華｜,520463.0,137
8282024,【緊實光潤組｜買3送3】黃金修護白泡泡面膜+76酵母胺基酸淨膚潔顏露+黃金胜肽賦活精華 送 76酵母胺基酸淨膚潔顏露-30G隨身瓶+美白調理平衡露-30g隨身瓶＋100%純棉植物纖維潔膚巾(珍珠紋加厚版100pcs)【夏宇禾．鄭亦真推薦】,潔顏露－淨化髒汙修復肌膚，締造澄淨細緻,519870.0,130
8302647,超導水藍銅修復面膜+藍銅玻尿酸保濕修復精華【謝京穎推薦】,｜超導水藍銅修復面膜｜,515828.0,172
7366930,黃金喚活醒膚組｜黃金胜肽賦活精華+黃金修護白泡泡面膜【毛孔吸塵器 · 蘇心甯推薦】,｜黃金喚活醒膚組｜,512295.0,205
7596870,【日夜修護不間斷】雙精萃蜂王奇蹟日霜SPF35★★+冰原花后賦活修護乳霜【11點熱吵店推薦】,｜冰原花后賦活修護乳霜｜,511840.0,160
7888808,雙精萃蜂王奇蹟日霜SPF35★★【11點熱吵店推薦】,｜雙精萃蜂王奇蹟日霜SPF35★★｜,509197.0,261
7027227,招福平安沐浴露500g（五瓶超值）*,來自大自然的無患子皂素，搭配胺基酸潔膚成分。添加10種草本萃取與多種精油，溫柔泡泡包覆著每一寸敏感肌膚，讓你洗後感受多款安心草本的魔力。,496800.0,540
8271866,果然有酵！硬繭軟嫩嫩 手足修護霜100g(單瓶),90%*以上天然來源成分,491840.0,1696
8302595,超導水藍銅修復面膜【德國藍銅．冰沁修復】,｜超導水藍銅修復面膜｜,476560.0,322
7308249,潤姬桃子1.5g*30條,原廠正品 潤姬桃子,473600.0,370
7924502,【1＋1美白組】美白調理平衡露+褪黑美白精華升級版【謝京穎推薦】,※美白精華瓶器異動中，原始小黑瓶與滴管式白色瓶器皆為正確商品，敬請見諒※,472311.0,189
7924468,褪黑美白精華升級版（兩入）【謝京穎推薦】,※美白精華瓶器異動中，原始小黑瓶與滴管式白色瓶器皆為正確商品，敬請見諒※,441040.0,148
8227269,【豪華旅行組】76酵母胺基酸淨膚潔顏露30g+化妝水30ml 2擇1+精華液隨身瓶 4擇1+頂級山茶花黃金護唇膏+泥膜/泡泡面膜隨身瓶 2擇1+精油/乳霜隨身瓶 2擇1+冰原花后修復安瓶面膜+手提收納包,※手提收納包內不含保養品,439337.0,163
8520986,一夜透亮活膚精露+(蜂王乳極潤修護精華露/美白調理平衡露)2擇1+(黃金胜肽賦活精華/藍銅玻尿酸保濕修復精華/褪黑美白精華升級版)3擇1,※美白精華瓶器異動中，原始小黑瓶與滴管式白色瓶器皆為正確商品，敬請見諒※,438769.0,94
7982605,黃金胜肽賦活精華-10ml隨身瓶【蘇心甯．鄭亦真推薦】,｜黃金胜肽賦活精華隨身瓶｜,437553.0,797
8540770,【年中慶｜+$168多一件】45淨化毛孔調理安瓶+琥珀酸喚膚粉刺泥膜30g隨身瓶【11點熱吵店．王凱推薦】,｜45淨化毛孔調理安瓶｜,435904.0,278
7809292,毛孔油光救星｜美白調理平衡露 + 45淨化毛孔調理安瓶 + 76酵母胺基酸淨膚潔顏露【11點熱吵店推薦．高效粉刺黑武士．新一代喚膚權威】,｜毛孔油光救星｜,432480.0,136
7510419,小強掰　怪味掰 居家萬用清潔噴霧500g（噴霧瓶X3）,,427460.0,737
7924533,【亮白嫩膚組】99控油保濕平衡乳+褪黑美白精華升級版【謝京穎推薦】,※美白精華瓶器異動中，原始小黑瓶與滴管式白色瓶器皆為正確商品，敬請見諒※,424830.0,170
7576294,【熟齡肌必備】蜂王乳極潤修護精華露+黃金胜肽賦活精華+冰原花后賦活修護乳霜【鄭亦真推薦】,｜熟齡肌必備｜,423108.0,92
